time,mean_speed_mps,power_relative,power_norm
20-Aug-2024 09:00:00,0.370201501467259,0.0507358017299387,0.532858734651517
20-Aug-2024 12:00:00,0.390430133489984,0.0595154864583992,0.625068407811883
20-Aug-2024 15:00:00,0.359093274615784,0.0463043523481479,0.486316915467848
20-Aug-2024 18:00:00,0.398219895770533,0.0631493468543944,0.663233454711449
20-Aug-2024 21:00:00,0.360033021007124,0.0466688397452237,0.490144987294446
21-Aug-2024 00:00:00,0.434068290131906,0.0817850986405062,0.858957633248822
21-Aug-2024 03:00:00,0.420721864528042,0.0744706676557751,0.782136960147687
21-Aug-2024 06:00:00,0.456633195069353,0.095214356884136,1
21-Aug-2024 09:00:00,0.375512643628623,0.0529509423194761,0.556123509650029
21-Aug-2024 12:00:00,0.403257320465869,0.0655762805481731,0.688722611737758
21-Aug-2024 15:00:00,0.360844530744636,0.0469851244466139,0.493466804631039
21-Aug-2024 18:00:00,0.39632806087075,0.0622535994730645,0.653825762314599
21-Aug-2024 21:00:00,0.355355411512283,0.0448733817803714,0.471287978502829
22-Aug-2024 00:00:00,0.429986356724681,0.0794994323152973,0.834952153403065
22-Aug-2024 03:00:00,0.415141040143289,0.0715462716847804,0.751423146950867
22-Aug-2024 06:00:00,0.445476023041958,0.0884042210047622,0.928475745651878
22-Aug-2024 09:00:00,0.377262058088278,0.0536944488508768,0.563932274585609
22-Aug-2024 12:00:00,0.395821239658185,0.0620150765118501,0.651320646815005
22-Aug-2024 15:00:00,0.358612149105834,0.0461184811196797,0.484364780994111
22-Aug-2024 18:00:00,0.391174501765737,0.0598565407375227,0.628650370556624
22-Aug-2024 21:00:00,0.358735098795443,0.0461659323609197,0.484863143245277
23-Aug-2024 00:00:00,0.393653329284008,0.0610016786859856,0.640677316764498
23-Aug-2024 03:00:00,0.39541648906771,0.0618250287464389,0.649324647770003
23-Aug-2024 06:00:00,0.410990022289749,0.06942147478837,0.729107217232453
23-Aug-2024 09:00:00,0.3766157285152,0.0534189515863005,0.561038832109161
23-Aug-2024 12:00:00,0.37215200107667,0.0515419773389229,0.541325688957213
23-Aug-2024 15:00:00,0.355029055139637,0.044749860921017,0.469990686125959
23-Aug-2024 18:00:00,0.365302011574942,0.0487479313797973,0.511980892116065
23-Aug-2024 21:00:00,0.356729555598357,0.0453959677077114,0.476776498768486
24-Aug-2024 00:00:00,0.350487197183672,0.0430542943097917,0.452182798043612
24-Aug-2024 03:00:00,0.374529843513629,0.0525362763063974,0.551768430997517
24-Aug-2024 06:00:00,0.374377257822451,0.0524720916861394,0.551094324461923
24-Aug-2024 09:00:00,0.369619401963457,0.0504968491201609,0.530349106717271
24-Aug-2024 12:00:00,0.350233419457072,0.0429608388720668,0.451201271299294
24-Aug-2024 15:00:00,0.354473655775821,0.0445401723073541,0.467788406758384
24-Aug-2024 18:00:00,0.348497246338871,0.0423251058179081,0.444524410004811
24-Aug-2024 21:00:00,0.359010100226772,0.0462721842918505,0.485979066666995
25-Aug-2024 00:00:00,0.319029613878548,0.0324708004529823,0.341028407013191
25-Aug-2024 03:00:00,0.349385071990909,0.0426494107674115,0.447930460942046
25-Aug-2024 06:00:00,0.340083146971128,0.0393328424218492,0.413097811181064
25-Aug-2024 09:00:00,0.355452314081043,0.0449101016249781,0.47167363299663
25-Aug-2024 12:00:00,0.33322185027444,0.0369998884444928,0.388595687197857
25-Aug-2024 15:00:00,0.35657373087975,0.045336504809668,0.476151982676698
25-Aug-2024 18:00:00,0.346107345717677,0.0414603009620302,0.435441695126737
25-Aug-2024 21:00:00,0.368103632384941,0.0498781467940047,0.523851112649957
26-Aug-2024 00:00:00,0.320591889182,0.0329501648835602,0.34606298841735
26-Aug-2024 03:00:00,0.334105769465566,0.0372951128662395,0.391696316466465
26-Aug-2024 06:00:00,0.323761030359435,0.0339370212628968,0.356427563798955
26-Aug-2024 09:00:00,0.336473454000134,0.038093635246486,0.400082891835747
26-Aug-2024 12:00:00,0.32451173830228,0.034173639397632,0.358912673634051
26-Aug-2024 15:00:00,0.345349848471034,0.0411886738633548,0.432588899523591
26-Aug-2024 18:00:00,0.345132820838936,0.0411110702622296,0.431773858560602
26-Aug-2024 21:00:00,0.364512237637748,0.048432438975596,0.508667395974036
27-Aug-2024 00:00:00,0.338102463967556,0.0386496003274529,0.405921980594635
27-Aug-2024 03:00:00,0.321922911009563,0.0333622750555487,0.350391224047718
27-Aug-2024 06:00:00,0.321670475431353,0.0332838535825937,0.349567593289486
27-Aug-2024 09:00:00,0.31860658715071,0.0323418048026424,0.339673614999032
27-Aug-2024 12:00:00,0.322715310402694,0.0336092413696081,0.352985016855245
27-Aug-2024 15:00:00,0.32357387199308,0.0338782007823543,0.35580979477265
27-Aug-2024 18:00:00,0.340667482880561,0.0395359378044282,0.415230844362458
27-Aug-2024 21:00:00,0.357874444649867,0.0458344539010301,0.481381751670128
28-Aug-2024 00:00:00,0.364885831652332,0.0485815090368384,0.510233021853585
28-Aug-2024 03:00:00,0.328561653033839,0.0354691372240177,0.372518792173109
28-Aug-2024 06:00:00,0.326045119995217,0.034660363508953,0.36402455095223
28-Aug-2024 09:00:00,0.311983097806995,0.0303663922861679,0.318926612329273
28-Aug-2024 12:00:00,0.316705906058075,0.0317664356093487,0.333630732264511
28-Aug-2024 15:00:00,0.305397537986998,0.0284837125798997,0.29915354692319
28-Aug-2024 18:00:00,0.313553883697686,0.0308273755389946,0.323768143248687
28-Aug-2024 21:00:00,0.329085974539531,0.035639214206566,0.374305045718415
29-Aug-2024 00:00:00,0.355342655236859,0.0448685494633386,0.471237226523916
29-Aug-2024 03:00:00,0.334587221620468,0.03745657400666,0.393392081114826
29-Aug-2024 06:00:00,0.318289323807316,0.0322452846239771,0.338659900451942
29-Aug-2024 09:00:00,0.315449318472014,0.0313898167501678,0.329675248327994
29-Aug-2024 12:00:00,0.311196025809941,0.0301371462961907,0.31651892931298
29-Aug-2024 15:00:00,0.319591061210576,0.0326425344771979,0.342832063833816
29-Aug-2024 18:00:00,0.304676571999313,0.0282824600110654,0.297039868110243
29-Aug-2024 21:00:00,0.330684833056659,0.036161199587147,0.379787258670987
30-Aug-2024 00:00:00,0.34972807516041,0.042775145241618,0.449251002069678
30-Aug-2024 03:00:00,0.359233177831701,0.0463584941475983,0.486885546094806
30-Aug-2024 06:00:00,0.320182824812256,0.0328241958763515,0.344739984079233
30-Aug-2024 09:00:00,0.336115789945352,0.0379722861811338,0.398808408981235
30-Aug-2024 12:00:00,0.315181424632359,0.0313099116879869,0.328836035999142
30-Aug-2024 15:00:00,0.334409347270956,0.0373968674013873,0.392765005459151
30-Aug-2024 18:00:00,0.311472044690436,0.03021740890553,0.317361896822984
30-Aug-2024 21:00:00,0.346936311397857,0.0417589211795992,0.438577989141013
31-Aug-2024 00:00:00,0.355575038299381,0.0449566349577196,0.472162354805654
31-Aug-2024 03:00:00,0.383428506255716,0.0563706695177507,0.592039597414356
31-Aug-2024 06:00:00,0.332010344796614,0.0365977888411738,0.384372588744245
31-Aug-2024 09:00:00,0.34897471895111,0.0424993118980469,0.446354029883994
31-Aug-2024 12:00:00,0.331807709993038,0.0365308198992528,0.383669239542376
31-Aug-2024 15:00:00,0.344671976953928,0.0409466075006168,0.43004656903206
31-Aug-2024 18:00:00,0.327823069241737,0.0352304780419917,0.370012245998393
31-Aug-2024 21:00:00,0.3452210783654,0.0411426171544217,0.432105183512264
01-Sep-2024 00:00:00,0.359677289718028,0.0465306426820418,0.488693556357932
01-Sep-2024 03:00:00,0.389796252657286,0.0592260786492477,0.622028868202286
01-Sep-2024 06:00:00,0.350693483922272,0.0431303606408932,0.452981693647078
01-Sep-2024 09:00:00,0.350489375408365,0.0430550970424786,0.452191228838224
01-Sep-2024 12:00:00,0.34563103982406,0.041289365945117,0.433646429974432
01-Sep-2024 15:00:00,0.342200578000493,0.0400721105013727,0.420862061276489
01-Sep-2024 18:00:00,0.342182774416213,0.0400658563616155,0.420796376436914
01-Sep-2024 21:00:00,0.334480220165942,0.0374206495058703,0.39301477981316
02-Sep-2024 00:00:00,0.361288232360894,0.047158659185817,0.495289373672956
02-Sep-2024 03:00:00,0.382739715986206,0.0560674224194533,0.588854709040154
02-Sep-2024 06:00:00,0.371570326438072,0.0513006741173091,0.538791373445243
02-Sep-2024 09:00:00,0.350307683172198,0.042988172997292,0.451488351169596
02-Sep-2024 12:00:00,0.358907318260962,0.0462324535049044,0.485561789396567
02-Sep-2024 15:00:00,0.341274506795308,0.039747657881803,0.417454459416987
02-Sep-2024 18:00:00,0.35952223678904,0.0464704920728262,0.488061817498542
02-Sep-2024 21:00:00,0.3288814104389,0.0355727941209419,0.373607460944462
03-Sep-2024 00:00:00,0.366857154011456,0.0493731661129113,0.518547493557009
03-Sep-2024 03:00:00,0.37563351253581,0.0530020898606972,0.556660692727192
03-Sep-2024 06:00:00,0.382919564564237,0.056146497452438,0.589685203889591
03-Sep-2024 09:00:00,0.339304886396332,0.0390634271129614,0.410268245160724
03-Sep-2024 12:00:00,0.362005926773633,0.0474402580425196,0.498246898839516
03-Sep-2024 15:00:00,0.33440233197943,0.0373945138987815,0.392740287520777
03-Sep-2024 18:00:00,0.361055802129441,0.0470677009404359,0.494334073985412
03-Sep-2024 21:00:00,0.318066534649932,0.0321776209733378,0.337949254989917
04-Sep-2024 00:00:00,0.372259328267047,0.0515865837184447,0.541794172713041
04-Sep-2024 03:00:00,0.370926141859493,0.0510343193460873,0.53599395108229
04-Sep-2024 06:00:00,0.391733815757534,0.0601136624992008,0.631350822149139
04-Sep-2024 09:00:00,0.335604890481744,0.0377993944462234,0.396992593167652
04-Sep-2024 12:00:00,0.38060331199189,0.0551337699177934,0.579048913651586
04-Sep-2024 15:00:00,0.34730140878684,0.0418908945912203,0.439964055443827
04-Sep-2024 18:00:00,0.378504949738678,0.0542268889849195,0.569524289818046
04-Sep-2024 21:00:00,0.326029123583444,0.0346552622434101,0.363970974309906
05-Sep-2024 00:00:00,0.370582816309383,0.0508927398953157,0.53450699622165
05-Sep-2024 03:00:00,0.36437817466142,0.048379020117457,0.508106358123368
05-Sep-2024 06:00:00,0.396390912171016,0.062283221449809,0.654136870615005
05-Sep-2024 09:00:00,0.341860046231588,0.0399525994358739,0.419606882231964
05-Sep-2024 12:00:00,0.37842218800743,0.0541913259362501,0.569150784709854
05-Sep-2024 15:00:00,0.348336498262969,0.0422665641082664,0.443909568802734
05-Sep-2024 18:00:00,0.376998803481621,0.0535821228217371,0.562752557231888
05-Sep-2024 21:00:00,0.325474621438423,0.0344787404090882,0.362117032949606
06-Sep-2024 00:00:00,0.354019513059587,0.0443692003000996,0.465992753110662
06-Sep-2024 03:00:00,0.34419998731398,0.0407786223791233,0.428282285503916
06-Sep-2024 06:00:00,0.376510985542334,0.0533743939373417,0.560570860151812
06-Sep-2024 09:00:00,0.331669944411023,0.0364853363232717,0.383191542927395
06-Sep-2024 12:00:00,0.367889796443261,0.0497912727871437,0.522938708158618
06-Sep-2024 15:00:00,0.346786280556949,0.0417047693056995,0.438009252705966
06-Sep-2024 18:00:00,0.372324124621529,0.0516135262622841,0.542077139953708
06-Sep-2024 21:00:00,0.329407711836211,0.0357438465463286,0.375403959193091
07-Sep-2024 00:00:00,0.343560679142508,0.0405518206751392,0.425900273889218
07-Sep-2024 03:00:00,0.338568946573387,0.0388097966131644,0.407604460957407
07-Sep-2024 06:00:00,0.358516463841938,0.046081574826556,0.483977168302796
07-Sep-2024 09:00:00,0.327148071582077,0.035013303950461,0.367731349517676
07-Sep-2024 12:00:00,0.354959716658247,0.0447236466037276,0.469715367170423
07-Sep-2024 15:00:00,0.347069585433093,0.0418070641782368,0.43908361665574
07-Sep-2024 18:00:00,0.364090027344503,0.0482643376404171,0.506901891897971
07-Sep-2024 21:00:00,0.338250925111464,0.0387005359260007,0.406456937718903
08-Sep-2024 00:00:00,0.330157441883488,0.0359884608073054,0.377973049286032
08-Sep-2024 03:00:00,0.330049845912451,0.0359532871194904,0.377603633486083
08-Sep-2024 06:00:00,0.341325407206423,0.0397654453858841,0.417641274774073
08-Sep-2024 09:00:00,0.331272059478445,0.0363541858439359,0.381814119567855
08-Sep-2024 12:00:00,0.339923124704811,0.0392773456751814,0.412514950061334
08-Sep-2024 15:00:00,0.346870444419126,0.0417351414968322,0.438328240221364
08-Sep-2024 18:00:00,0.3569741345899,0.045489404154547,0.477757826058752
08-Sep-2024 21:00:00,0.348527118760418,0.042335990797319,0.44463873078339
09-Sep-2024 00:00:00,0.319141254754999,0.0325049007731197,0.341386549642656
09-Sep-2024 03:00:00,0.322614985854243,0.0335779061610688,0.352655915136085
09-Sep-2024 06:00:00,0.317027981068964,0.0318634491135154,0.334649628020796
09-Sep-2024 09:00:00,0.323599980848922,0.0338864022396723,0.355895931544314
09-Sep-2024 12:00:00,0.322970299024977,0.0336889718357056,0.353822395468163
09-Sep-2024 15:00:00,0.342010813560948,0.0400054825120028,0.420162292968953
09-Sep-2024 18:00:00,0.345233989860615,0.0411472336098391,0.432153668379131
09-Sep-2024 21:00:00,0.349562276805073,0.042714337823671,0.44861236499921
10-Sep-2024 00:00:00,0.313122971818066,0.0307004534796138,0.322435129367858
10-Sep-2024 03:00:00,0.320534672395057,0.032932525952198,0.345877733462746
10-Sep-2024 06:00:00,0.308578484833818,0.0293830535611183,0.308598981526219
10-Sep-2024 09:00:00,0.321624607874498,0.0332696176036718,0.349418078243776
10-Sep-2024 12:00:00,0.320437395281054,0.0329025515760665,0.345562924046264
10-Sep-2024 15:00:00,0.343625567066463,0.0405748019470578,0.426141637404875
10-Sep-2024 18:00:00,0.350806677828604,0.0431721378925158,0.453420464153856
10-Sep-2024 21:00:00,0.361174754548109,0.0471142366416309,0.494822820669398
11-Sep-2024 00:00:00,0.325977301405672,0.0346387395564471,0.363797442843605
11-Sep-2024 03:00:00,0.327408501208281,0.0350969886479144,0.368610257911242
11-Sep-2024 06:00:00,0.312444128877983,0.0305012125585304,0.3203425781224
11-Sep-2024 09:00:00,0.311449335715867,0.0302108000651576,0.317292486698412
11-Sep-2024 12:00:00,0.318873499180167,0.0324231557625463,0.340528013039055
11-Sep-2024 15:00:00,0.338114969233209,0.0386538890397314,0.405967023300576
11-Sep-2024 18:00:00,0.350340227198867,0.0430001550772408,0.45161419437582
11-Sep-2024 21:00:00,0.363745530485126,0.0481274661171631,0.505464382600706
12-Sep-2024 00:00:00,0.342652051520138,0.0402309241648733,0.422530020486609
12-Sep-2024 03:00:00,0.322374490431627,0.0335028695250766,0.35186783402681
12-Sep-2024 06:00:00,0.318090691902097,0.0321849532311391,0.338026262891259
12-Sep-2024 09:00:00,0.307930882198448,0.0291984460404885,0.306660119292927
12-Sep-2024 12:00:00,0.3171850885903,0.0319108436875473,0.335147395117932
12-Sep-2024 15:00:00,0.321143561654856,0.0331205590597735,0.34785257332649
12-Sep-2024 18:00:00,0.336479143651359,0.0380955677302604,0.400103187974246
12-Sep-2024 21:00:00,0.349852635943722,0.042820866508091,0.44973119505705
13-Sep-2024 00:00:00,0.360967843363403,0.0470333100647284,0.493972879761842
13-Sep-2024 03:00:00,0.327594528594877,0.0351568470029388,0.36923892733656
13-Sep-2024 06:00:00,0.325853774436952,0.034599376104571,0.363384023553025
13-Sep-2024 09:00:00,0.321069219119282,0.0330975628361503,0.347611052778794
13-Sep-2024 12:00:00,0.322525245615112,0.0335498933469137,0.352361707255344
13-Sep-2024 15:00:00,0.327941841493799,0.0352687845539033,0.370414564652482
13-Sep-2024 18:00:00,0.327805463601577,0.0352248022198739,0.369952635007955
13-Sep-2024 21:00:00,0.34004966005238,0.0393212246217312,0.412975793866678
14-Sep-2024 00:00:00,0.357455889630952,0.0456738237191415,0.479694714261641
14-Sep-2024 03:00:00,0.346595731838108,0.0416360604921029,0.437287630296856
14-Sep-2024 06:00:00,0.323375802955713,0.0338160253425716,0.355156789891691
14-Sep-2024 09:00:00,0.335308412263516,0.0376993053218697,0.395941395348026
14-Sep-2024 12:00:00,0.325119868917472,0.0343661224742898,0.360934249822315
14-Sep-2024 15:00:00,0.34491894058658,0.0410346875100208,0.430971639707181
14-Sep-2024 18:00:00,0.322601075172585,0.0335735628592029,0.352610299096571
14-Sep-2024 21:00:00,0.344474543047906,0.0408762830824336,0.429307978545451
15-Sep-2024 00:00:00,0.355351156540506,0.0448717698784787,0.471271049313309
15-Sep-2024 03:00:00,0.38130897834392,0.0554410049651292,0.582275685930368
15-Sep-2024 06:00:00,0.333177786833613,0.0369852123947471,0.388441550256475
15-Sep-2024 09:00:00,0.362477349781277,0.0476258370419989,0.50019596414387
15-Sep-2024 12:00:00,0.341306051262918,0.0397586806911023,0.417570227770205
15-Sep-2024 15:00:00,0.36549418165062,0.0488249045878752,0.51278931230181
15-Sep-2024 18:00:00,0.337431195547348,0.0384198523963479,0.403509025882516
15-Sep-2024 21:00:00,0.372409619546202,0.0516490896941748,0.542450649086726
16-Sep-2024 00:00:00,0.373517696779907,0.0521114969477637,0.547307135741901
16-Sep-2024 03:00:00,0.401165237659461,0.0645609449932399,0.678058930459432
16-Sep-2024 06:00:00,0.338502865915456,0.0387870767824645,0.407365843258948
16-Sep-2024 09:00:00,0.360688994536525,0.046924394093425,0.492828976942271
16-Sep-2024 12:00:00,0.345670748152264,0.0413035983479331,0.43379590746167
16-Sep-2024 15:00:00,0.362111333669178,0.0474817102905832,0.498682255958128
16-Sep-2024 18:00:00,0.34882398379868,0.0424442645843788,0.44577588898729
16-Sep-2024 21:00:00,0.370083754856603,0.0506874059067066,0.532350451816703
17-Sep-2024 00:00:00,0.373002592980174,0.0518961992837397,0.545045946662129
17-Sep-2024 03:00:00,0.402771353586355,0.0653394874873969,0.686235664721308
17-Sep-2024 06:00:00,0.369292659572084,0.0503630502991847,0.528943868837662
17-Sep-2024 09:00:00,0.36717049601228,0.0494997868219981,0.519877342470875
17-Sep-2024 12:00:00,0.362745173877496,0.0477314831491318,0.501305524829781
17-Sep-2024 15:00:00,0.356019388188648,0.0451253879458998,0.473934702944135
17-Sep-2024 18:00:00,0.366815979314402,0.0493565435912385,0.518372913564908
17-Sep-2024 21:00:00,0.363181256757612,0.0479038348490555,0.503115668862297
18-Sep-2024 00:00:00,0.387799886485504,0.0583207409380749,0.612520452236462
18-Sep-2024 03:00:00,0.391180854796304,0.059859457159277,0.628681000619671
18-Sep-2024 06:00:00,0.388414414473486,0.0585984348132709,0.615436964874718
18-Sep-2024 09:00:00,0.3559509774441,0.0450993797985778,0.473661549312969
18-Sep-2024 12:00:00,0.384630622955305,0.056902529799761,0.597625522682512
18-Sep-2024 15:00:00,0.350491112574908,0.0430557372408701,0.452197952597249
18-Sep-2024 18:00:00,0.375796974952124,0.0530713138793496,0.557387726138095
18-Sep-2024 21:00:00,0.336021550953087,0.0379403555173683,0.398473053423413
19-Sep-2024 00:00:00,0.380301052136845,0.0550025191338901,0.577670436831509
19-Sep-2024 03:00:00,0.35848374883252,0.0460689609992069,0.483844690095078
19-Sep-2024 06:00:00,0.388439031161244,0.0586095769651293,0.615553986637224
19-Sep-2024 09:00:00,0.346297490366139,0.0415286709598836,0.436159759083589
19-Sep-2024 12:00:00,0.401167142955666,0.0645618648758428,0.678068591634837
19-Sep-2024 15:00:00,0.365262017953071,0.0487319222188634,0.511812754017381
19-Sep-2024 18:00:00,0.395741539007339,0.0619776228865357,0.650927285702878
19-Sep-2024 21:00:00,0.336872106989131,0.038229195490399,0.401506629267257
20-Sep-2024 00:00:00,0.402587932463398,0.0652502617881578,0.685298561303724
20-Sep-2024 03:00:00,0.370187444974253,0.050730022658048,0.532798039268176
20-Sep-2024 06:00:00,0.396558497258608,0.062362250652519,0.654966884126583
20-Sep-2024 09:00:00,0.338028492995332,0.038624238284516,0.405655612750889
20-Sep-2024 12:00:00,0.397574816053545,0.0628429552625493,0.660015540923323
20-Sep-2024 15:00:00,0.366411036440323,0.0491932639697937,0.516658050105362
20-Sep-2024 18:00:00,0.40204955161703,0.0649888341798448,0.682552887049671
20-Sep-2024 21:00:00,0.34305760949883,0.0403739435150759,0.424032098060653
21-Sep-2024 00:00:00,0.389534546537148,0.0591068669609653,0.620776833402246
21-Sep-2024 03:00:00,0.363524107429605,0.0480396296155241,0.504541869394574
21-Sep-2024 06:00:00,0.387742189829541,0.0582947140264814,0.612247101531325
21-Sep-2024 09:00:00,0.34860452369269,0.0423642044614076,0.44493504811422
21-Sep-2024 12:00:00,0.383972734139407,0.0566110433121888,0.594564151507922
21-Sep-2024 15:00:00,0.36807939437057,0.0498682946692473,0.523747639549052
21-Sep-2024 18:00:00,0.408153954357521,0.06799422458934,0.714117353878475
21-Sep-2024 21:00:00,0.372327076603171,0.0516147539296305,0.54209003367464
22-Sep-2024 00:00:00,0.364053511268685,0.0482498172142142,0.506749389411182
22-Sep-2024 03:00:00,0.356891028558296,0.045457640812769,0.477424227819816
22-Sep-2024 06:00:00,0.377139146983538,0.0536419853658535,0.563381270653638
22-Sep-2024 09:00:00,0.366746372317635,0.049328451230983,0.518077870241876
22-Sep-2024 12:00:00,0.362045145197773,0.0474556782353475,0.498408851231282
22-Sep-2024 15:00:00,0.367915301320914,0.0498016292175911,0.523047477789441
22-Sep-2024 18:00:00,0.392118803207924,0.0602910719284058,0.633214085579263
22-Sep-2024 21:00:00,0.378874352321454,0.054385812473639,0.571193402480465
23-Sep-2024 00:00:00,0.350365594684522,0.0430094964378741,0.451712303116339
